Title,Bedrooms,Bathrooms,Full_Location,lat,lon,dist_to_lekki,dist_to_ikeja,Location,Is_Island,Prop_Type,Has_Pool,Has_BQ,New_Build,Bathroom_per_Bedroom,In_Estate,Neighborhood_Tier,Island_x_Beds,Luxury_Score,Price
5 Bedroom Fully Detached Duplex With Bq,5,5,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,5,0,450000000.0
2 Bedroom Terrace Duplex,0,0,Abijo Gra Abijo Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Terrace,0,0,0,0.0,0,4,0,0,85000000.0
3bedroom Duplex,0,0,Abijo Gra Abijo Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Duplex,0,0,0,0.0,0,4,0,0,110000000.0
3bedroom Bungalow,3,4,Elerangbe Eleranigbe Ibeju Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Bungalow,0,0,0,1.3333333333333333,0,4,3,0,75000000.0
Luxury Villa Omole,0,0,Omole Kosofe Local Government Ikeja Lagos,6.5974727,3.3432815,21.044803340125824,1.0271477798224158,Ikeja,0,Other,0,0,0,0.0,0,5,0,0,300000000.0
Luxury Bungalow,0,0,Igando Eleko Ibeju Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Bungalow,0,0,0,0.0,0,4,0,0,70000000.0
5 Bedroom Flat,5,5,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Flat,0,0,0,1.0,0,4,5,0,360000000.0
5 Bedroom Fully Detached Duplex,5,5,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,400000000.0
5 Bedroom Terrace Duplex,5,5,Banana Island Ikoyi Lagos,6.4600581,3.4593152,1.2666850782568917,19.69523211516851,Banana Island,1,Terrace,0,0,0,1.0,0,5,5,0,2700000000.0
2 Bedroom Flats For Sale,2,3,Ikate Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.5,0,4,2,0,150000000.0
Epe Lagos,0,0,Ketu Epe Epe Road Epe Lagos,6.5857286,3.975694,58.76256740901005,69.05125291773466,Epe,1,Other,0,0,0,0.0,0,1,0,0,5000000.0
4bedroom Fully Detached,4,5,Elerangbe Eleranigbe Ibeju Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.25,0,4,4,0,80000000.0
Bungalows Available,4,5,Aiyetoro Eleko Ibeju Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Bungalow,0,0,0,1.25,0,4,4,0,75000000.0
Elerangbe Lekki Epe Expressway,0,0,Elerangbe Epe Lagos,6.5857286,3.975694,58.76256740901005,69.05125291773466,Epe,1,Other,0,0,0,0.0,0,1,0,0,25000000.0
Flats For Sale,1,2,Ikate Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,2.0,0,4,1,0,100000000.0
4bedroom Duplex,0,0,Abijo Gra Abijo Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Duplex,0,0,0,0.0,0,4,0,0,150000000.0
5bedroom Fully Detached,0,0,Abijo Gra Abijo Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Detached Duplex,0,0,0,0.0,0,4,0,0,200000000.0
5 Bedroom Terraced Duplex,5,5,Banana Island Ikoyi Lagos,6.4600581,3.4593152,1.2666850782568917,19.69523211516851,Banana Island,1,Terrace,0,0,0,1.0,0,5,5,0,2700000000.0
Lokewe Ajah,0,0,Lakowe Golf School Gate Lakowe Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Other,0,0,0,0.0,0,4,0,0,15000000.0
5 Bedroom Fully Detached Duplex,5,5,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Detached Duplex,0,0,0,1.0,0,4,5,0,360000000.0
A Carcass Of 2 Bedroom Bungalow With Self Contain,2,2,Igbogbo Ikorodu Lagos,6.6191233,3.5041271,19.37412223201939,16.98654075658537,Ikorodu,0,Bungalow,0,0,0,1.0,0,2,0,0,3500000.0
A Brand New 4 Bedroom Semi Detached Duplex With Bq,4,4,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,1,1.0,0,4,4,1,650000000.0
A Lovely 2 Bedroom Semi Detached Bungalow,2,3,Abraham Adesanya Ajah Abraham Adesanya Estate Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Detached Duplex,0,0,0,1.5,0,4,2,0,100000000.0
5 Bedroom Semi Detached Duplex With Cinema,5,5,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,895000000.0
5 Bedroom Detached Duplex With Cinema + Pool,5,5,"Chevy View Estate, Chevron Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,5,1,500000000.0
Newly Built 2 Bedroom Apartment,2,2,Freedom Way Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,1,1.0,0,4,2,1,290000000.0
5 Bedroom Semi Detached Duplex With Cinema,5,5,Cowrie Creek Estate Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,980000000.0
Newly Built 4 Bedroom Apartment With Bq,4,4,Old Ikoyi Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Flat,0,1,1,1.0,0,5,4,1,950000000.0
4 Bedroom Terrace Duplex,4,4,Off Freedom Way Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,4,0,350000000.0
4 Bedroom Terrace Duplex With Swimmingpool,4,4,Meadow Hall Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,1,0,0,1.0,0,4,4,1,350000000.0
5 Bedroom Terrace Duplex,4,4,Parkview Estate Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Terrace,0,0,0,1.0,0,5,4,0,1200000000.0
3 Bedroom Apartment With Elevator + Pool+ Gym,3,3,Mobolaji Johnson Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,1,0,0,1.0,0,4,3,1,600000000.0
Luxury 4 Bedroom Semi Detached Duplex With Bq,4,4,Dpkay Estate Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,4,0,195000000.0
4 Bedroom Detached Duplex With Bq,4,4,"Orchid Hotel Road, Chevron Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,4,0,280000000.0
4 Bedroom Detached Duplex,4,4,Platinum Way Jakande Jakande Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0,400000000.0
4 Bedroom Semi Detached Duplex,4,4,"Lekki Palms Estate, Ado Ajah Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0,180000000.0
5 Bedroom Semi Detached Duplex With Cinema,5,5,Cowrie Creek Estate Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,950000000.0
Newly Built 3 Bedroom Apartment,3,3,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,1,1.0,0,4,3,1,310000000.0
5 Bedroom Detached Duplex With Cinema,5,5,Lekki County Homes Estate Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,480000000.0
Newly Built 4 Bedroom Terrace Duplex,4,4,Freedom Way Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,1,1.0,0,4,4,1,350000000.0
5 Bedroom Detached Duplex With Cinema,5,5,Northernforesure Estate Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,1500000000.0
5 Bedroom Detached Duplex With Cinema + Swimming Pool,5,5,Palm Residence Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,5,1,1200000000.0
5 Bedroom Detached Duplex With Cinema + Pool,5,5,Mayrose Park Estate By Vgc Vgc Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,5,1,590000000.0
5 Bedroom Detached Duplex With Swimming Pool,5,5,Lakeview Phase 2 Estate Orchid Hotel Road Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,5,1,550000000.0
2 Bedroom Apartment With Swimming Pool,2,2,Spar Road Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,1,0,0,1.0,0,4,2,1,215000000.0
Newly Built 3 Bedroom Apartment With Bq,3,3,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,1,1,1.0,0,4,3,1,235000000.0
5 Bedroom Detached Duplex With Pool + Cinema,5,5,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,5,1,1300000000.0
Luxury 2 Bedroom Apartment With Swimming Pool,2,2,Off Ligali Ayorinde Victoria Island Lagos,6.4300279,3.4259904,4.5315928067815925,20.705813048742375,Victoria Island,1,Flat,1,0,0,1.0,0,5,2,1,380000000.0
5 Bedroom Detached Duplex With Swimming Pool,5,5,Lekki County Homes Estate ( Megamond) Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,5,1,600000000.0
3 Bedroom Apartment With Swimming Pool,3,3,Off Admiralty Road Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,1,0,0,1.0,0,4,3,1,500000000.0
5 Bedroom Detached Duplex With Elevator + Cinema,5,5,Hampton Bay Estate Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,800000000.0
5 Bedroom Detached Duplex With Elevator + Cinema,5,5,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,1500000000.0
5 Bedroom Semi Detached Duplex,5,5,Victory Park Estate Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,650000000.0
5 Bedroom Semi Detached Duplex With Swimming Pool,5,5,Cowrie Creek Estate Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,5,1,950000000.0
5 Bedroom Detached Duplex With Cinema + Pool,6,6,Pinnock Beach Estate Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,6,1,1900000000.0
4 Bedroom Terraced Duplex,4,4,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,4,0,240000000.0
4 Bedroom Penthouse With Elevator + Swimming Pool,4,4,Meadow Hall Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,1,0,0,1.0,0,4,4,1,450000000.0
4 Bedroom Terraced Duplex With Swimming Pool,4,4,"Off Kunsela Road, Ikate Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,1,0,0,1.0,0,4,4,1,350000000.0
Luxury 5 Bedroom Detached Duplex,5,5,"Pinnock Beach Estate, Osapa London Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,1600000000.0
5 Bedroom Detached Duplex With Elevator + Cinema,2,2,"Lekki County Homes Estate ( Megamond), Chevron Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,2,0,700000000.0
Newly Built 2 Bedroom Apartment With Elevator,2,2,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,1,1.0,0,4,2,1,200000000.0
5 Bedroom Detached Duplex With Swimming Pool,6,6,Royal Garden Estate Ajiwe Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Detached Duplex,1,0,0,1.0,0,4,6,1,550000000.0
5 Bedroom Detached Duplex With Cinema,5,5,Palm Residence Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,900000000.0
5 Bedroom Detached Duplex,5,5,Off Freedom Way Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,800000000.0
Newly Built 3 Bedroom Apartment,3,3,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,1,1.0,0,4,3,1,160000000.0
5 Bedroom Detached Duplex With Cinema + Pool,5,5,Vintage Park Estate Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,5,1,1600000000.0
5 Bedroom Detached Duplex With Cinema + Pool,5,5,Royal Garden Estate Ajiwe Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Detached Duplex,1,0,0,1.0,0,4,5,1,700000000.0
4 Bedroom Terrace Duplex With Bq,4,4,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,1,0,1.0,0,4,4,0,225000000.0
5 Bedroom Detached Duplex With Cinema + Swimming Pool,5,5,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,5,1,500000000.0
5 Bedroom Detached Duplex With Bq,5,5,Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,5,0,350000000.0
Newly Built 4 Bedroom Semi Detached Duplex With Bq,4,4,Orchid Hotel Road Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,1,1.0,0,4,4,1,260000000.0
5 Bedroom Detached Duplex With Cinema + Swimming Pool,5,5,"Lekki County Homes Estate ( Megamond), Chevron Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,5,1,650000000.0
5 Bedroom Detached Duplex With Cinema,5,5,Pinnock Beach Estate Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,850000000.0
5 Bedroom Detached Duplex With Swimming Pool,5,5,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,5,1,600000000.0
5 Bedroom Detached Duplex With Cinema + Pool,5,5,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,5,1,1300000000.0
Newly Built 2 Bedroom Apartment,2,2,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,1,1.0,0,4,2,1,210000000.0
Massive 6 Bedroom Detached Duplex (water Front),6,6,Banana Island Ikoyi Lagos,6.4600581,3.4593152,1.2666850782568917,19.69523211516851,Banana Island,1,Detached Duplex,0,0,0,1.0,0,5,6,0,7600000000.0
1 Bedroom Apartment,1,1,Whitesand School Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,1,0,120000000.0
5 Bedroom Detached Duplex With Swimming Pool + Cinema,5,5,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,5,1,650000000.0
Massive 4 Bedroom Semi Detached Duplex,4,4,County Homes Estate Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0,300000000.0
Newly Built 2 Bedroom Apartment,2,2,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,1,1.0,0,4,2,1,250000000.0
5 Bedroom Detached Duplex,5,5,"Victory Park Estate, Osapa London Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,650000000.0
4 Bedroom Semi Detached Duplex With Bq,4,4,Lekki Scheme 2 Ajah Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,4,0,140000000.0
2 Bedroom Apartment With Swimming Pool,2,2,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,1,0,0,1.0,0,4,2,1,400000000.0
3 Bedroom Terrace Duplex,3,3,Abraham Adesanya Estate Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Terrace,0,0,0,1.0,0,4,3,0,85000000.0
2 Bedroom Apartment With Swimming Pool,2,2,Spar Road Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,1,0,0,1.0,0,4,2,1,230000000.0
5 Bedroom Detached Duplex With Cinema + Elevator,5,5,Victory Park Estate Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,850000000.0
3 Bedroom Apartment With Swimming Pool,3,3,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,1,0,0,1.0,0,4,3,1,400000000.0
5 Bedroom Detached Duplex With Swimming Pool,5,5,"Discovery Estate, Chevron Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,5,1,450000000.0
4 Bedroom Semi Detached Duplex With Bq,4,4,Creek Haven Estate Vgc Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,4,0,200000000.0
5 Bedroom Detached Duplex With Swimming Pool,5,5,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,5,1,800000000.0
5 Bedroom Detached Duplex,5,5,"Lekki Palms Estate, Ado Ajah Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,250000000.0
Newly Built 3 Bedroom Apartment With Elevator,3,3,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,1,1.0,0,4,3,1,350000000.0
5 Bedroom Detached Duplex,5,5,Vgc Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,550000000.0
2 Bedroom Apartment With Swimming Pool,2,2,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,1,0,0,1.0,0,4,2,1,200000000.0
Primed 981sqm & 1515sqm & 2117sqm,0,0,Twin Lake Estate Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,0,0,0.0,0,4,0,0,450000000.0
4 Bedroom Terraced Duplex,4,4,Old Ikoyi Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Terrace,0,0,0,1.0,0,5,4,0,1400000000.0
5 Bedroom Maisonette Penthouse,5,5,Old Ikoyi Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Other,0,0,0,1.0,0,5,5,0,3800000000.0
Luxury 4 Bedroom Semi Detached Duplex,4,4,"Maiyegun Beach Estate Jakande, Lekki Phase 1 Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0,600000000.0
5 Bedroom Detached Duplex With Elevator + Cinema,5,5,Royal Garden Estate Ajiwe Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Detached Duplex,0,0,0,1.0,0,4,5,0,750000000.0
4 Bedroom Detached Duplex With Cinema + Swimming Pool,4,4,Northernforesure Estate Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,4,1,800000000.0
Luxury 5 Bedroom Detached Duplex With Pool,5,5,Old Ikoyi Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Detached Duplex,1,0,0,1.0,0,5,5,1,2700000000.0
5 Bedroom Detached Duplex With Cinema + Elevator,5,5,Osapa London Lekki Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,1500000000.0
Newly Built 3 Bedroom Apartment,3,3,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,1,1.0,0,4,3,1,300000000.0
5 Bedroom Detached Duplex With Pool + Cinema,5,5,"Lekki County Homes Estate ( Megamond), Ikota Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,5,1,400000000.0
4 Bedroom Detached Duplex With Cinema,4,4,Victory Park Estate Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0,780000000.0
5 Bedroom Detached Duplex With Bq,5,5,Creek Haven Estate Vgc Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,5,0,310000000.0
5 Bedroom Detached Duplex With Swimming Pool,5,5,Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,5,1,400000000.0
Massive 3 Bedroom Apartment With Swimming Pool,3,3,Off Admiralty Way Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,1,0,0,1.0,0,4,3,1,365000000.0
Newly Built 2 Bedroom Apartment,2,2,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,1,1.0,0,4,2,1,270000000.0
Newly Built 5 Bedroom Detached Duplex,5,5,Royal Garden Estate Ajiwe Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Detached Duplex,0,0,1,1.0,0,4,5,1,550000000.0
5 Bedroom Detached Duplex With Cinema + Pool,5,5,Lekki County Homes Estate ( Megamond) Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,5,1,650000000.0
Luxury 4 Bedroom Terrace Duplex With Swimming Pool,4,4,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,1,0,0,1.0,0,4,4,1,250000000.0
2 Bedroom Apartment,2,2,Whitesand School Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0,250000000.0
Luxury 5 Bedroom Detached Duplex With Bq,5,5,Royal Garden Estate Ajiwe Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Detached Duplex,0,1,0,1.0,0,4,5,0,600000000.0
5 Bedroom Detached Duplex With Cinema + Elevator,5,5,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,1300000000.0
5 Bedroom Detached Duplex With Bq,5,5,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,5,0,400000000.0
Newly Built 1 Bedroom Apartment,1,1,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,1,1.0,0,4,1,1,85000000.0
4 Bedroom Detached Duplex L,4,4,Banana Island Ikoyi Lagos,6.4600581,3.4593152,1.2666850782568917,19.69523211516851,Banana Island,1,Detached Duplex,0,0,0,1.0,0,5,4,0,3000000000.0
2 Bedroom Apartment With Swimming Pool,2,2,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,1,0,0,1.0,0,4,2,1,150000000.0
Newly Built 4 Bedroom Terrace Duplex,4,4,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,1,1.0,0,4,4,1,250000000.0
4 Bedroom Terrace Duplex,4,4,Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,4,0,220000000.0
4 Bedroom Terrace Duplex With Private Swimming Pool,4,4,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,1,0,0,1.0,0,4,4,1,450000000.0
4 Bedroom Terrace Duplex,4,4,Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,4,0,175000000.0
4 Bedroom Terraced Duplex,4,4,Alpha Beach Road Igbo Efon Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,4,0,145000000.0
